,RoundNumber,Country,Location,OfficialEventName,EventDate,EventName,EventFormat,Session1,Session1Date,Session2,Session2Date,Session3,Session3Date,Session4,Session4Date,Session5,Session5Date,F1ApiSupport,Year
921,6,Monaco,Monte-Carlo,,2015-05-24 12:00:00,Monaco Grand Prix,conventional,Practice 1,2015-05-22,Practice 2,2015-05-22,Practice 3,2015-05-23,Qualifying,2015-05-23,Race,2015-05-24 12:00:00,False,2015
922,7,Canada,Montreal,,2015-06-07 18:00:00,Canadian Grand Prix,conventional,Practice 1,2015-06-05,Practice 2,2015-06-05,Practice 3,2015-06-06,Qualifying,2015-06-06,Race,2015-06-07 18:00:00,False,2015
923,8,Austria,Spielberg,,2015-06-21 12:00:00,Austrian Grand Prix,conventional,Practice 1,2015-06-19,Practice 2,2015-06-19,Practice 3,2015-06-20,Qualifying,2015-06-20,Race,2015-06-21 12:00:00,False,2015
924,9,UK,Silverstone,,2015-07-05 12:00:00,British Grand Prix,conventional,Practice 1,2015-07-03,Practice 2,2015-07-03,Practice 3,2015-07-04,Qualifying,2015-07-04,Race,2015-07-05 12:00:00,False,2015
925,10,Hungary,Budapest,,2015-07-26 12:00:00,Hungarian Grand Prix,conventional,Practice 1,2015-07-24,Practice 2,2015-07-24,Practice 3,2015-07-25,Qualifying,2015-07-25,Race,2015-07-26 12:00:00,False,2015
926,11,Belgium,Spa,,2015-08-23 12:00:00,Belgian Grand Prix,conventional,Practice 1,2015-08-21,Practice 2,2015-08-21,Practice 3,2015-08-22,Qualifying,2015-08-22,Race,2015-08-23 12:00:00,False,2015
927,12,Italy,Monza,,2015-09-06 12:00:00,Italian Grand Prix,conventional,Practice 1,2015-09-04,Practice 2,2015-09-04,Practice 3,2015-09-05,Qualifying,2015-09-05,Race,2015-09-06 12:00:00,False,2015
928,13,Singapore,Marina Bay,,2015-09-20 12:00:00,Singapore Grand Prix,conventional,Practice 1,2015-09-18,Practice 2,2015-09-18,Practice 3,2015-09-19,Qualifying,2015-09-19,Race,2015-09-20 12:00:00,False,2015
929,14,Japan,Suzuka,,2015-09-27 05:00:00,Japanese Grand Prix,conventional,Practice 1,2015-09-25,Practice 2,2015-09-25,Practice 3,2015-09-26,Qualifying,2015-09-26,Race,2015-09-27 05:00:00,False,2015
930,15,Russia,Sochi,,2015-10-11 11:00:00,Russian Grand Prix,conventional,Practice 1,2015-10-09,Practice 2,2015-10-09,Practice 3,2015-10-10,Qualifying,2015-10-10,Race,2015-10-11 11:00:00,False,2015
931,16,USA,Austin,,2015-10-25 19:00:00,United States Grand Prix,conventional,Practice 1,2015-10-23,Practice 2,2015-10-23,Practice 3,2015-10-24,Qualifying,2015-10-24,Race,2015-10-25 19:00:00,False,2015
932,17,Mexico,Mexico City,,2015-11-01 19:00:00,Mexican Grand Prix,conventional,Practice 1,2015-10-30,Practice 2,2015-10-30,Practice 3,2015-10-31,Qualifying,2015-10-31,Race,2015-11-01 19:00:00,False,2015
933,18,Brazil,São Paulo,,2015-11-15 16:00:00,Brazilian Grand Prix,conventional,Practice 1,2015-11-13,Practice 2,2015-11-13,Practice 3,2015-11-14,Qualifying,2015-11-14,Race,2015-11-15 16:00:00,False,2015
934,19,UAE,Abu Dhabi,,2015-11-29 13:00:00,Abu Dhabi Grand Prix,conventional,Practice 1,2015-11-27,Practice 2,2015-11-27,Practice 3,2015-11-28,Qualifying,2015-11-28,Race,2015-11-29 13:00:00,False,2015
935,1,Australia,Melbourne,,2016-03-20 05:00:00,Australian Grand Prix,conventional,Practice 1,2016-03-18,Practice 2,2016-03-18,Practice 3,2016-03-19,Qualifying,2016-03-19,Race,2016-03-20 05:00:00,False,2016
936,2,Bahrain,Sakhir,,2016-04-03 15:00:00,Bahrain Grand Prix,conventional,Practice 1,2016-04-01,Practice 2,2016-04-01,Practice 3,2016-04-02,Qualifying,2016-04-02,Race,2016-04-03 15:00:00,False,2016
937,3,China,Shanghai,,2016-04-17 06:00:00,Chinese Grand Prix,conventional,Practice 1,2016-04-15,Practice 2,2016-04-15,Practice 3,2016-04-16,Qualifying,2016-04-16,Race,2016-04-17 06:00:00,False,2016
938,4,Russia,Sochi,,2016-05-01 12:00:00,Russian Grand Prix,conventional,Practice 1,2016-04-29,Practice 2,2016-04-29,Practice 3,2016-04-30,Qualifying,2016-04-30,Race,2016-05-01 12:00:00,False,2016
939,5,Spain,Montmeló,,2016-05-15 12:00:00,Spanish Grand Prix,conventional,Practice 1,2016-05-13,Practice 2,2016-05-13,Practice 3,2016-05-14,Qualifying,2016-05-14,Race,2016-05-15 12:00:00,False,2016
940,6,Monaco,Monte-Carlo,,2016-05-29 12:00:00,Monaco Grand Prix,conventional,Practice 1,2016-05-27,Practice 2,2016-05-27,Practice 3,2016-05-28,Qualifying,2016-05-28,Race,2016-05-29 12:00:00,False,2016
941,7,Canada,Montreal,,2016-06-12 18:00:00,Canadian Grand Prix,conventional,Practice 1,2016-06-10,Practice 2,2016-06-10,Practice 3,2016-06-11,Qualifying,2016-06-11,Race,2016-06-12 18:00:00,False,2016
942,8,Azerbaijan,Baku,,2016-06-19 13:00:00,European Grand Prix,conventional,Practice 1,2016-06-17,Practice 2,2016-06-17,Practice 3,2016-06-18,Qualifying,2016-06-18,Race,2016-06-19 13:00:00,False,2016
943,9,Austria,Spielberg,,2016-07-03 12:00:00,Austrian Grand Prix,conventional,Practice 1,2016-07-01,Practice 2,2016-07-01,Practice 3,2016-07-02,Qualifying,2016-07-02,Race,2016-07-03 12:00:00,False,2016
944,10,UK,Silverstone,,2016-07-10 12:00:00,British Grand Prix,conventional,Practice 1,2016-07-08,Practice 2,2016-07-08,Practice 3,2016-07-09,Qualifying,2016-07-09,Race,2016-07-10 12:00:00,False,2016
945,11,Hungary,Budapest,,2016-07-24 12:00:00,Hungarian Grand Prix,conventional,Practice 1,2016-07-22,Practice 2,2016-07-22,Practice 3,2016-07-23,Qualifying,2016-07-23,Race,2016-07-24 12:00:00,False,2016
946,12,Germany,Hockenheim,,2016-07-31 12:00:00,German Grand Prix,conventional,Practice 1,2016-07-29,Practice 2,2016-07-29,Practice 3,2016-07-30,Qualifying,2016-07-30,Race,2016-07-31 12:00:00,False,2016
947,13,Belgium,Spa,,2016-08-28 12:00:00,Belgian Grand Prix,conventional,Practice 1,2016-08-26,Practice 2,2016-08-26,Practice 3,2016-08-27,Qualifying,2016-08-27,Race,2016-08-28 12:00:00,False,2016
948,14,Italy,Monza,,2016-09-04 12:00:00,Italian Grand Prix,conventional,Practice 1,2016-09-02,Practice 2,2016-09-02,Practice 3,2016-09-03,Qualifying,2016-09-03,Race,2016-09-04 12:00:00,False,2016
949,15,Singapore,Marina Bay,,2016-09-18 12:00:00,Singapore Grand Prix,conventional,Practice 1,2016-09-16,Practice 2,2016-09-16,Practice 3,2016-09-17,Qualifying,2016-09-17,Race,2016-09-18 12:00:00,False,2016
950,16,Malaysia,Kuala Lumpur,,2016-10-02 07:00:00,Malaysian Grand Prix,conventional,Practice 1,2016-09-30,Practice 2,2016-09-30,Practice 3,2016-10-01,Qualifying,2016-10-01,Race,2016-10-02 07:00:00,False,2016
951,17,Japan,Suzuka,,2016-10-09 05:00:00,Japanese Grand Prix,conventional,Practice 1,2016-10-07,Practice 2,2016-10-07,Practice 3,2016-10-08,Qualifying,2016-10-08,Race,2016-10-09 05:00:00,False,2016
952,18,USA,Austin,,2016-10-23 19:00:00,United States Grand Prix,conventional,Practice 1,2016-10-21,Practice 2,2016-10-21,Practice 3,2016-10-22,Qualifying,2016-10-22,Race,2016-10-23 19:00:00,False,2016
953,19,Mexico,Mexico City,,2016-10-30 19:00:00,Mexican Grand Prix,conventional,Practice 1,2016-10-28,Practice 2,2016-10-28,Practice 3,2016-10-29,Qualifying,2016-10-29,Race,2016-10-30 19:00:00,False,2016
954,20,Brazil,São Paulo,,2016-11-13 16:00:00,Brazilian Grand Prix,conventional,Practice 1,2016-11-11,Practice 2,2016-11-11,Practice 3,2016-11-12,Qualifying,2016-11-12,Race,2016-11-13 16:00:00,False,2016
955,21,UAE,Abu Dhabi,,2016-11-27 13:00:00,Abu Dhabi Grand Prix,conventional,Practice 1,2016-11-25,Practice 2,2016-11-25,Practice 3,2016-11-26,Qualifying,2016-11-26,Race,2016-11-27 13:00:00,False,2016
956,1,Australia,Melbourne,,2017-03-26 05:00:00,Australian Grand Prix,conventional,Practice 1,2017-03-24,Practice 2,2017-03-24,Practice 3,2017-03-25,Qualifying,2017-03-25,Race,2017-03-26 05:00:00,False,2017
957,2,China,Shanghai,,2017-04-09 06:00:00,Chinese Grand Prix,conventional,Practice 1,2017-04-07,Practice 2,2017-04-07,Practice 3,2017-04-08,Qualifying,2017-04-08,Race,2017-04-09 06:00:00,False,2017
958,3,Bahrain,Sakhir,,2017-04-16 15:00:00,Bahrain Grand Prix,conventional,Practice 1,2017-04-14,Practice 2,2017-04-14,Practice 3,2017-04-15,Qualifying,2017-04-15,Race,2017-04-16 15:00:00,False,2017
959,4,Russia,Sochi,,2017-04-30 12:00:00,Russian Grand Prix,conventional,Practice 1,2017-04-28,Practice 2,2017-04-28,Practice 3,2017-04-29,Qualifying,2017-04-29,Race,2017-04-30 12:00:00,False,2017
960,5,Spain,Montmeló,,2017-05-14 12:00:00,Spanish Grand Prix,conventional,Practice 1,2017-05-12,Practice 2,2017-05-12,Practice 3,2017-05-13,Qualifying,2017-05-13,Race,2017-05-14 12:00:00,False,2017
961,6,Monaco,Monte-Carlo,,2017-05-28 12:00:00,Monaco Grand Prix,conventional,Practice 1,2017-05-26,Practice 2,2017-05-26,Practice 3,2017-05-27,Qualifying,2017-05-27,Race,2017-05-28 12:00:00,False,2017
962,7,Canada,Montreal,,2017-06-11 18:00:00,Canadian Grand Prix,conventional,Practice 1,2017-06-09,Practice 2,2017-06-09,Practice 3,2017-06-10,Qualifying,2017-06-10,Race,2017-06-11 18:00:00,False,2017
963,8,Azerbaijan,Baku,,2017-06-25 13:00:00,Azerbaijan Grand Prix,conventional,Practice 1,2017-06-23,Practice 2,2017-06-23,Practice 3,2017-06-24,Qualifying,2017-06-24,Race,2017-06-25 13:00:00,False,2017
964,9,Austria,Spielberg,,2017-07-09 12:00:00,Austrian Grand Prix,conventional,Practice 1,2017-07-07,Practice 2,2017-07-07,Practice 3,2017-07-08,Qualifying,2017-07-08,Race,2017-07-09 12:00:00,False,2017
965,10,UK,Silverstone,,2017-07-16 12:00:00,British Grand Prix,conventional,Practice 1,2017-07-14,Practice 2,2017-07-14,Practice 3,2017-07-15,Qualifying,2017-07-15,Race,2017-07-16 12:00:00,False,2017
966,11,Hungary,Budapest,,2017-07-30 12:00:00,Hungarian Grand Prix,conventional,Practice 1,2017-07-28,Practice 2,2017-07-28,Practice 3,2017-07-29,Qualifying,2017-07-29,Race,2017-07-30 12:00:00,False,2017
967,12,Belgium,Spa,,2017-08-27 12:00:00,Belgian Grand Prix,conventional,Practice 1,2017-08-25,Practice 2,2017-08-25,Practice 3,2017-08-26,Qualifying,2017-08-26,Race,2017-08-27 12:00:00,False,2017
968,13,Italy,Monza,,2017-09-03 12:00:00,Italian Grand Prix,conventional,Practice 1,2017-09-01,Practice 2,2017-09-01,Practice 3,2017-09-02,Qualifying,2017-09-02,Race,2017-09-03 12:00:00,False,2017
969,14,Singapore,Marina Bay,,2017-09-17 12:00:00,Singapore Grand Prix,conventional,Practice 1,2017-09-15,Practice 2,2017-09-15,Practice 3,2017-09-16,Qualifying,2017-09-16,Race,2017-09-17 12:00:00,False,2017
970,15,Malaysia,Kuala Lumpur,,2017-10-01 07:00:00,Malaysian Grand Prix,conventional,Practice 1,2017-09-29,Practice 2,2017-09-29,Practice 3,2017-09-30,Qualifying,2017-09-30,Race,2017-10-01 07:00:00,False,2017
971,16,Japan,Suzuka,,2017-10-08 05:00:00,Japanese Grand Prix,conventional,Practice 1,2017-10-06,Practice 2,2017-10-06,Practice 3,2017-10-07,Qualifying,2017-10-07,Race,2017-10-08 05:00:00,False,2017
972,17,USA,Austin,,2017-10-22 19:00:00,United States Grand Prix,conventional,Practice 1,2017-10-20,Practice 2,2017-10-20,Practice 3,2017-10-21,Qualifying,2017-10-21,Race,2017-10-22 19:00:00,False,2017
973,18,Mexico,Mexico City,,2017-10-29 19:00:00,Mexican Grand Prix,conventional,Practice 1,2017-10-27,Practice 2,2017-10-27,Practice 3,2017-10-28,Qualifying,2017-10-28,Race,2017-10-29 19:00:00,False,2017
974,19,Brazil,São Paulo,,2017-11-12 16:00:00,Brazilian Grand Prix,conventional,Practice 1,2017-11-10,Practice 2,2017-11-10,Practice 3,2017-11-11,Qualifying,2017-11-11,Race,2017-11-12 16:00:00,False,2017
975,20,UAE,Abu Dhabi,,2017-11-26 13:00:00,Abu Dhabi Grand Prix,conventional,Practice 1,2017-11-24,Practice 2,2017-11-24,Practice 3,2017-11-25,Qualifying,2017-11-25,Race,2017-11-26 13:00:00,False,2017
976,1,Australia,Melbourne,FORMULA 1 2018 ROLEX AUSTRALIAN GRAND PRIX,2018-03-25 00:00:00,Australian Grand Prix,conventional,Practice 1,2018-03-23,Practice 2,2018-03-23,Practice 3,2018-03-24,Qualifying,2018-03-24,Race,2018-03-25 00:00:00,True,2018
977,2,Bahrain,Sakhir,FORMULA 1 2018 GULF AIR BAHRAIN GRAND PRIX,2018-04-08 00:00:00,Bahrain Grand Prix,conventional,Practice 1,2018-04-06,Practice 2,2018-04-06,Practice 3,2018-04-07,Qualifying,2018-04-07,Race,2018-04-08 00:00:00,True,2018
978,3,China,Shanghai,FORMULA 1 2018 HEINEKEN CHINESE GRAND PRIX,2018-04-15 00:00:00,Chinese Grand Prix,conventional,Practice 1,2018-04-13,Practice 2,2018-04-13,Practice 3,2018-04-14,Qualifying,2018-04-14,Race,2018-04-15 00:00:00,True,2018
979,4,Azerbaijan,Baku,FORMULA 1 2018 AZERBAIJAN GRAND PRIX,2018-04-29 00:00:00,Azerbaijan Grand Prix,conventional,Practice 1,2018-04-27,Practice 2,2018-04-27,Practice 3,2018-04-28,Qualifying,2018-04-28,Race,2018-04-29 00:00:00,True,2018
980,5,Spain,Montmeló,FORMULA 1 GRAN PREMIO DE ESPAÑA EMIRATES 2018,2018-05-13 00:00:00,Spanish Grand Prix,conventional,Practice 1,2018-05-11,Practice 2,2018-05-11,Practice 3,2018-05-12,Qualifying,2018-05-12,Race,2018-05-13 00:00:00,True,2018
981,6,Monaco,Monte-Carlo,FORMULA 1 GRAND PRIX DE MONACO 2018,2018-05-27 00:00:00,Monaco Grand Prix,conventional,Practice 1,2018-05-24,Practice 2,2018-05-24,Practice 3,2018-05-26,Qualifying,2018-05-26,Race,2018-05-27 00:00:00,True,2018
982,7,Canada,Montreal,FORMULA 1 GRAND PRIX HEINEKEN DU CANADA 2018,2018-06-10 00:00:00,Canadian Grand Prix,conventional,Practice 1,2018-06-08,Practice 2,2018-06-08,Practice 3,2018-06-09,Qualifying,2018-06-09,Race,2018-06-10 00:00:00,True,2018
983,8,France,Le Castellet,FORMULA 1 PIRELLI GRAND PRIX DE FRANCE 2018,2018-06-24 00:00:00,French Grand Prix,conventional,Practice 1,2018-06-22,Practice 2,2018-06-22,Practice 3,2018-06-23,Qualifying,2018-06-23,Race,2018-06-24 00:00:00,True,2018
984,9,Austria,Spielberg,FORMULA 1 EYETIME GROSSER PREIS VON ÖSTERREICH 2018,2018-07-01 00:00:00,Austrian Grand Prix,conventional,Practice 1,2018-06-29,Practice 2,2018-06-29,Practice 3,2018-06-30,Qualifying,2018-06-30,Race,2018-07-01 00:00:00,True,2018
985,10,UK,Silverstone,FORMULA 1 2018 ROLEX BRITISH GRAND PRIX,2018-07-08 00:00:00,British Grand Prix,conventional,Practice 1,2018-07-06,Practice 2,2018-07-06,Practice 3,2018-07-07,Qualifying,2018-07-07,Race,2018-07-08 00:00:00,True,2018
986,11,Germany,Hockenheim,FORMULA 1 EMIRATES GROSSER PREIS VON DEUTSCHLAND 2018,2018-07-22 00:00:00,German Grand Prix,conventional,Practice 1,2018-07-20,Practice 2,2018-07-20,Practice 3,2018-07-21,Qualifying,2018-07-21,Race,2018-07-22 00:00:00,True,2018
987,12,Hungary,Budapest,FORMULA 1 ROLEX MAGYAR NAGYDÍJ 2018,2018-07-29 00:00:00,Hungarian Grand Prix,conventional,Practice 1,2018-07-27,Practice 2,2018-07-27,Practice 3,2018-07-28,Qualifying,2018-07-28,Race,2018-07-29 00:00:00,True,2018
988,13,Belgium,Spa,FORMULA 1 2018 JOHNNIE WALKER BELGIAN GRAND PRIX,2018-08-26 00:00:00,Belgian Grand Prix,conventional,Practice 1,2018-08-24,Practice 2,2018-08-24,Practice 3,2018-08-25,Qualifying,2018-08-25,Race,2018-08-26 00:00:00,True,2018
989,14,Italy,Monza,FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2018,2018-09-02 00:00:00,Italian Grand Prix,conventional,Practice 1,2018-08-31,Practice 2,2018-08-31,Practice 3,2018-09-01,Qualifying,2018-09-01,Race,2018-09-02 00:00:00,True,2018
990,15,Singapore,Marina Bay,FORMULA 1 2018 SINGAPORE AIRLINES SINGAPORE GRAND PRIX,2018-09-16 00:00:00,Singapore Grand Prix,conventional,Practice 1,2018-09-14,Practice 2,2018-09-14,Practice 3,2018-09-15,Qualifying,2018-09-15,Race,2018-09-16 00:00:00,True,2018
991,16,Russia,Sochi,FORMULA 1 2018 VTB RUSSIAN GRAND PRIX,2018-09-30 00:00:00,Russian Grand Prix,conventional,Practice 1,2018-09-28,Practice 2,2018-09-28,Practice 3,2018-09-29,Qualifying,2018-09-29,Race,2018-09-30 00:00:00,True,2018
992,17,Japan,Suzuka,FORMULA 1 2018 HONDA JAPANESE GRAND PRIX,2018-10-07 00:00:00,Japanese Grand Prix,conventional,Practice 1,2018-10-05,Practice 2,2018-10-05,Practice 3,2018-10-06,Qualifying,2018-10-06,Race,2018-10-07 00:00:00,True,2018
993,18,USA,Austin,FORMULA 1 PIRELLI 2018 UNITED STATES GRAND PRIX,2018-10-21 00:00:00,United States Grand Prix,conventional,Practice 1,2018-10-19,Practice 2,2018-10-19,Practice 3,2018-10-20,Qualifying,2018-10-20,Race,2018-10-21 00:00:00,True,2018
994,19,Mexico,Mexico City,FORMULA 1 GRAN PREMIO DE MÉXICO 2018,2018-10-28 00:00:00,Mexican Grand Prix,conventional,Practice 1,2018-10-26,Practice 2,2018-10-26,Practice 3,2018-10-27,Qualifying,2018-10-27,Race,2018-10-28 00:00:00,True,2018
995,20,Brazil,São Paulo,FORMULA 1 GRANDE PRÊMIO HEINEKEN DO BRASIL 2018,2018-11-11 00:00:00,Brazilian Grand Prix,conventional,Practice 1,2018-11-09,Practice 2,2018-11-09,Practice 3,2018-11-10,Qualifying,2018-11-10,Race,2018-11-11 00:00:00,True,2018
996,21,UAE,Abu Dhabi,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,2018-11-25 00:00:00,Abu Dhabi Grand Prix,conventional,Practice 1,2018-11-23,Practice 2,2018-11-23,Practice 3,2018-11-24,Qualifying,2018-11-24,Race,2018-11-25 00:00:00,True,2018
997,1,Australia,Melbourne,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2019,2019-03-17 00:00:00,Australian Grand Prix,conventional,Practice 1,2019-03-15,Practice 2,2019-03-15,Practice 3,2019-03-16,Qualifying,2019-03-16,Race,2019-03-17 00:00:00,True,2019
998,2,Bahrain,Sakhir,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2019,2019-03-31 00:00:00,Bahrain Grand Prix,conventional,Practice 1,2019-03-29,Practice 2,2019-03-29,Practice 3,2019-03-30,Qualifying,2019-03-30,Race,2019-03-31 00:00:00,True,2019
999,3,China,Shanghai,FORMULA 1 HEINEKEN CHINESE GRAND PRIX 2019,2019-04-14 00:00:00,Chinese Grand Prix,conventional,Practice 1,2019-04-12,Practice 2,2019-04-12,Practice 3,2019-04-13,Qualifying,2019-04-13,Race,2019-04-14 00:00:00,True,2019
1000,4,Azerbaijan,Baku,FORMULA 1 SOCAR AZERBAIJAN GRAND PRIX 2019,2019-04-28 00:00:00,Azerbaijan Grand Prix,conventional,Practice 1,2019-04-26,Practice 2,2019-04-26,Practice 3,2019-04-27,Qualifying,2019-04-27,Race,2019-04-28 00:00:00,True,2019
1001,5,Spain,Montmeló,FORMULA 1 EMIRATES GRAN PREMIO DE ESPAÑA 2019,2019-05-12 00:00:00,Spanish Grand Prix,conventional,Practice 1,2019-05-10,Practice 2,2019-05-10,Practice 3,2019-05-11,Qualifying,2019-05-11,Race,2019-05-12 00:00:00,True,2019
1002,6,Monaco,Monte-Carlo,FORMULA 1 GRAND PRIX DE MONACO 2019,2019-05-26 00:00:00,Monaco Grand Prix,conventional,Practice 1,2019-05-23,Practice 2,2019-05-23,Practice 3,2019-05-25,Qualifying,2019-05-25,Race,2019-05-26 00:00:00,True,2019
1003,7,Canada,Montreal,FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2019,2019-06-09 00:00:00,Canadian Grand Prix,conventional,Practice 1,2019-06-07,Practice 2,2019-06-07,Practice 3,2019-06-08,Qualifying,2019-06-08,Race,2019-06-09 00:00:00,True,2019
1004,8,France,Le Castellet,FORMULA 1 PIRELLI GRAND PRIX DE FRANCE 2019,2019-06-23 00:00:00,French Grand Prix,conventional,Practice 1,2019-06-21,Practice 2,2019-06-21,Practice 3,2019-06-22,Qualifying,2019-06-22,Race,2019-06-23 00:00:00,True,2019
1005,9,Austria,Spielberg,FORMULA 1 MYWORLD GROSSER PREIS VON ÖSTERREICH 2019,2019-06-30 00:00:00,Austrian Grand Prix,conventional,Practice 1,2019-06-28,Practice 2,2019-06-28,Practice 3,2019-06-29,Qualifying,2019-06-29,Race,2019-06-30 00:00:00,True,2019
1006,10,UK,Silverstone,FORMULA 1 ROLEX BRITISH GRAND PRIX 2019,2019-07-14 00:00:00,British Grand Prix,conventional,Practice 1,2019-07-12,Practice 2,2019-07-12,Practice 3,2019-07-13,Qualifying,2019-07-13,Race,2019-07-14 00:00:00,True,2019
1007,11,Germany,Hockenheim,FORMULA 1 MERCEDES-BENZ GROSSER PREIS VON DEUTSCHLAND 2019,2019-07-28 00:00:00,German Grand Prix,conventional,Practice 1,2019-07-26,Practice 2,2019-07-26,Practice 3,2019-07-27,Qualifying,2019-07-27,Race,2019-07-28 00:00:00,True,2019
1008,12,Hungary,Budapest,FORMULA 1 ROLEX MAGYAR NAGYDÍJ 2019,2019-08-04 00:00:00,Hungarian Grand Prix,conventional,Practice 1,2019-08-02,Practice 2,2019-08-02,Practice 3,2019-08-03,Qualifying,2019-08-03,Race,2019-08-04 00:00:00,True,2019
1009,13,Belgium,Spa,FORMULA 1 JOHNNIE WALKER BELGIAN GRAND PRIX 2019,2019-09-01 00:00:00,Belgian Grand Prix,conventional,Practice 1,2019-08-30,Practice 2,2019-08-30,Practice 3,2019-08-31,Qualifying,2019-08-31,Race,2019-09-01 00:00:00,True,2019
1010,14,Italy,Monza,FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2019,2019-09-08 00:00:00,Italian Grand Prix,conventional,Practice 1,2019-09-06,Practice 2,2019-09-06,Practice 3,2019-09-07,Qualifying,2019-09-07,Race,2019-09-08 00:00:00,True,2019
1011,15,Singapore,Marina Bay,FORMULA 1 SINGAPORE AIRLINES SINGAPORE GRAND PRIX 2019,2019-09-22 00:00:00,Singapore Grand Prix,conventional,Practice 1,2019-09-20,Practice 2,2019-09-20,Practice 3,2019-09-21,Qualifying,2019-09-21,Race,2019-09-22 00:00:00,True,2019
1012,16,Russia,Sochi,FORMULA 1 VTB RUSSIAN GRAND PRIX 2019,2019-09-29 00:00:00,Russian Grand Prix,conventional,Practice 1,2019-09-27,Practice 2,2019-09-27,Practice 3,2019-09-28,Qualifying,2019-09-28,Race,2019-09-29 00:00:00,True,2019
1013,17,Japan,Suzuka,FORMULA 1 JAPANESE GRAND PRIX 2019,2019-10-13 00:00:00,Japanese Grand Prix,conventional,Practice 1,2019-10-11,Practice 2,2019-10-11,Practice 3,2019-10-12,Qualifying,2019-10-12,Race,2019-10-13 00:00:00,True,2019
1014,18,Mexico,Mexico City,FORMULA 1 GRAN PREMIO DE MÉXICO 2019,2019-10-27 00:00:00,Mexican Grand Prix,conventional,Practice 1,2019-10-25,Practice 2,2019-10-25,Practice 3,2019-10-26,Qualifying,2019-10-26,Race,2019-10-27 00:00:00,True,2019
1015,19,USA,Austin,FORMULA 1 EMIRATES UNITED STATES GRAND PRIX 2019,2019-11-03 00:00:00,United States Grand Prix,conventional,Practice 1,2019-11-01,Practice 2,2019-11-01,Practice 3,2019-11-02,Qualifying,2019-11-02,Race,2019-11-03 00:00:00,True,2019
1016,20,Brazil,São Paulo,FORMULA 1 HEINEKEN GRANDE PRÊMIO DO BRASIL 2019,2019-11-17 00:00:00,Brazilian Grand Prix,conventional,Practice 1,2019-11-15,Practice 2,2019-11-15,Practice 3,2019-11-16,Qualifying,2019-11-16,Race,2019-11-17 00:00:00,True,2019
1017,21,UAE,Abu Dhabi,FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2019,2019-12-01 00:00:00,Abu Dhabi Grand Prix,conventional,Practice 1,2019-11-29,Practice 2,2019-11-29,Practice 3,2019-11-30,Qualifying,2019-11-30,Race,2019-12-01 00:00:00,True,2019
